Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Max_Wind_Speed,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2,Active_Energy_Received
44.266967773438,3.4166667461395,24.483333587646,145.25302124023,6.4000000953674,132.52027893066,41.152351379395,41.081150054932,3.6875
57.711338043213,3.936666727066,24.866666793823,198.15628051758,6.8000001907349,174.42936706543,42.293014526367,42.351051330566,4.8125
76.811424255371,3.8466665744781,25.516666412354,506.744140625,6.5999999046326,373.37506103516,44.124908447266,44.120792388916,6.40625
51.87780380249,4.8099999427795,25.379999160767,189.42707824707,7.9000000953674,170.04400634766,43.383052825928,43.702724456787,4.28125
138.51902770996,6.1100001335144,25.640001296997,542.04296875,10.0,450.29412841797,44.685344696045,44.859401702881,11.5625
185.87030029297,5.1633334159851,26.233333587646,604.96588134766,9.3000001907349,514.30114746094,47.940738677979,48.416515350342,15.46875
78.422103881836,4.3766665458679,25.986665725708,444.12289428711,9.0,388.14218139648,45.739315032959,46.35523223877,6.5625
68.35929107666,4.3866667747498,26.456666946411,737.09289550781,8.8999996185303,635.60498046875,48.272762298584,48.591865539551,5.71875
70.85799407959,4.1500000953674,25.606666564941,210.06311035156,6.8000001907349,201.60983276367,43.685771942139,44.370590209961,5.90625
104.55654907227,4.2300000190735,25.520000457764,432.72470092773,7.4000000953674,406.10797119141,44.265338897705,44.63667678833,8.6875
125.08444213867,3.8766667842865,26.030000686646,480.45025634766,7.0999999046326,439.23641967773,46.330657958984,46.839630126953,10.4375
70.966842651367,4.2399997711182,26.040000915527,345.91790771484,6.8000001907349,301.77575683594,46.442939758301,47.162563323975,5.9375
54.533870697021,3.7466666698456,25.959999084473,222.71076965332,7.1999998092651,197.20056152344,44.541717529297,44.904720306396,4.53125
57.561294555664,2.0366666316986,25.893333435059,185.20779418945,5.4000000953674,171.35154724121,43.831600189209,43.980445861816,4.78125
82.853759765625,3.0799999237061,25.859998703003,238.10781860352,5.5999999046326,232.19134521484,44.018196105957,44.139213562012,6.90625
115.8525390625,3.8233332633972,26.093334197998,330.89929199219,6.9000000953674,325.48513793945,45.018924713135,45.319061279297,9.65625
164.35079956055,2.8033332824707,26.573333740234,471.20162963867,5.0,463.15692138672,47.058616638184,47.413993835449,13.6875
133.52062988281,4.4066667556763,26.933332443237,469.7060546875,8.0,452.28845214844,48.335544586182,49.139865875244,11.15625
129.81755065918,3.9433333873749,26.716667175293,376.19345092773,6.4000000953674,369.73468017578,46.531589508057,47.452854156494,10.8125
113.36354064941,3.789999961853,27.010000228882,480.32000732422,5.8000001907349,457.95742797852,47.940204620361,48.601978302002,9.4375
106.7776184082,3.146666765213,27.276666641235,327.6819152832,5.4000000953674,313.74160766602,46.894618988037,47.624389648438,8.90625
123.33254241943,3.9033334255219,27.450000762939,371.61187744141,6.4000000953674,364.41589355469,46.825294494629,47.440376281738,10.28125
155.62316894531,4.6033334732056,27.60000038147,451.28317260742,7.0,451.95465087891,47.346607208252,48.113536834717,12.96875
151.97640991211,3.3199999332428,28.24666595459,509.59661865234,6.3000001907349,497.6350402832,49.521533966064,50.166770935059,12.65625
242.43600463867,3.5533332824707,28.840000152588,891.50317382812,7.9000000953674,866.94061279297,53.931102752686,54.051403045654,20.21875
186.04368591309,3.2999999523163,29.239999771118,561.60247802734,6.0999999046326,539.51031494141,53.568515777588,54.618003845215,15.5
216.32572937012,3.7633333206177,29.476667404175,1200.6746826172,7.5999999046326,1157.376953125,55.725727081299,56.363357543945,18.03125
232.0919342041,3.6800000667572,29.920000076294,916.50354003906,9.1000003814697,887.37915039062,56.842746734619,58.625846862793,19.40625
270.31109619141,3.3399999141693,30.686666488647,714.53466796875,6.5,692.27081298828,60.086090087891,61.475563049316,22.53125
160.08609008789,4.2766666412354,30.430000305176,566.87884521484,7.8000001907349,558.74395751953,56.435218811035,58.551181793213,13.34375
169.57084655762,4.0100002288818,30.656667709351,1032.291015625,7.0,1001.7182006836,58.272117614746,59.648441314697,14.15625
290.30725097656,4.0700001716614,31.436666488647,610.94195556641,9.1999998092651,594.55065917969,61.268775939941,64.005737304688,24.09375
246.44975280762,3.9566667079926,31.616666793823,1000.4231567383,6.5999999046326,970.10363769531,60.217239379883,62.326126098633,20.53125
206.23173522949,3.4666666984558,31.440000534058,971.17730712891,5.5999999046326,931.95593261719,58.417743682861,59.626014709473,17.1875
234.23742675781,3.563333272934,31.733333587646,751.06231689453,6.8000001907349,727.30584716797,59.635021209717,60.869514465332,19.53125
93.722930908203,3.2666666507721,31.953332901001,362.02655029297,6.5,344.93377685547,55.23433303833,56.387878417969,7.8125
127.43299102783,3.0033333301544,30.956666946411,365.3740234375,5.6999998092651,357.25811767578,50.736717224121,51.142227172852,10.625
129.07154846191,3.5999999046326,31.256666183472,431.92352294922,7.1999998092651,413.70452880859,51.594253540039,51.81969833374,10.75
144.94627380371,3.710000038147,31.173334121704,337.89556884766,6.5999999046326,320.82312011719,50.21195602417,50.827739715576,12.0625
86.64762878418,2.7566666603088,31.423332214355,657.85394287109,5.3000001907349,607.76727294922,52.799827575684,52.871604919434,7.21875
63.46459197998,3.2133333683014,31.196666717529,268.44287109375,6.5,250.33374023438,49.042465209961,49.543910980225,5.28125
52.121391296387,2.7233333587646,30.813333511353,195.9585723877,5.0999999046326,183.90760803223,47.129154205322,47.466632843018,4.34375
39.700054168701,3.0333333015442,30.700000762939,155.5051574707,6.3000001907349,143.91633605957,46.188663482666,46.408535003662,3.3125
31.905485153198,2.9166667461395,30.566667556763,127.4487991333,4.5,117.88793945312,45.562526702881,45.664764404297,2.65625
21.330604553223,2.8366665840149,30.5,85.219795227051,6.1999998092651,78.461753845215,44.881149291992,44.913234710693,1.78125
18.861928939819,2.8866667747498,30.366666793823,75.65104675293,4.8000001907349,70.413780212402,44.329105377197,44.277690887451,1.59375
31.116611480713,3.6700000762939,23.430000305176,171.16954040527,5.5999999046326,109.09237670898,40.624992370605,40.704307556152,2.59375
17.677934646606,3.6066665649414,23.533332824707,80.216758728027,6.0,65.181144714355,40.401420593262,40.480361938477,1.46875
49.274780273438,3.4800000190735,23.859998703003,151.75006103516,5.9000000953674,116.94570922852,40.762229919434,40.678073883057,4.125
89.280807495117,3.6700000762939,24.799999237061,329.96896362305,6.1999998092651,206.52128601074,42.881465911865,42.816352844238,7.4375
95.998947143555,3.3900001049042,25.756666183472,353.88076782227,7.6999998092651,274.0158996582,45.29141998291,45.391372680664,8.0
51.498443603516,4.6966667175293,25.720001220703,235.1139831543,7.8000001907349,194.59121704102,43.787078857422,44.001152038574,4.28125
128.826171875,3.960000038147,25.973333358765,577.03161621094,9.1000003814697,457.82250976562,44.565895080566,44.528827667236,10.71875
163.50756835938,3.5033333301544,27.09666633606,667.841796875,8.3999996185303,536.48638916016,47.683536529541,47.758388519287,13.59375
163.52743530273,3.5133333206177,27.443332672119,687.94903564453,8.3000001907349,565.75524902344,49.527549743652,49.550964355469,13.625
144.8017578125,3.7833333015442,27.673334121704,680.62054443359,11.300000190735,571.45349121094,49.504940032959,49.826351165771,12.125
189.48696899414,4.6066665649414,28.006666183472,797.42614746094,8.8000001907349,681.26049804688,51.470989227295,51.227798461914,15.78125
159.91421508789,4.1399998664856,28.10000038147,582.20361328125,9.6999998092651,502.38375854492,50.370357513428,50.693416595459,13.34375
166.14208984375,3.7866666316986,28.873332977295,856.07849121094,6.5999999046326,750.55255126953,54.050674438477,54.100242614746,13.84375
217.52392578125,4.206666469574,28.843332290649,767.75262451172,8.1999998092651,686.07611083984,54.083675384521,54.097991943359,18.125
219.67785644531,3.3866667747498,29.319999694824,931.70367431641,6.4000000953674,848.3779296875,55.710803985596,55.638648986816,18.3125
215.62373352051,3.3833334445953,29.913333892822,812.77532958984,6.6999998092651,767.84228515625,58.433544158936,59.257019042969,17.96875
227.77397155762,3.8633332252502,29.809999465942,757.38037109375,8.3999996185303,706.06695556641,56.840126037598,57.382232666016,18.96875
181.80654907227,4.3133335113525,30.013334274292,751.42626953125,7.5999999046326,701.54498291016,57.058303833008,58.343746185303,15.15625
274.91040039062,3.2066667079926,29.933334350586,1049.7088623047,6.4000000953674,979.79522705078,59.113723754883,59.392406463623,22.90625
216.37986755371,3.5233333110809,30.513334274292,914.74285888672,6.3000001907349,850.73297119141,61.49955368042,61.676948547363,18.03125
284.85302734375,4.1266665458679,30.489999771118,1147.9421386719,6.8000001907349,1073.3859863281,61.489364624023,61.990413665771,23.75
282.19702148438,3.1300001144409,30.853332519531,1106.1821289062,5.6999998092651,1054.0810546875,67.000617980957,66.012176513672,23.5
285.66009521484,3.3866667747498,31.069999694824,1101.4266357422,6.6999998092651,1058.7255859375,68.233207702637,67.045265197754,23.8125
284.67639160156,3.3899998664856,31.780000686646,1114.7662353516,6.0999999046326,1075.3785400391,65.517517089844,67.086891174316,23.71875
282.71798706055,3.3366665840149,31.89666557312,1111.8814697266,7.5999999046326,1075.98046875,66.867752075195,67.586280822754,23.5625
280.67520141602,2.896666765213,32.119998931885,1108.6257324219,5.4000000953674,1074.1130371094,67.443771362305,68.011863708496,23.40625
276.98513793945,3.0999999046326,32.373332977295,1104.0081787109,6.3000001907349,1070.1201171875,66.829429626465,67.268096923828,23.09375
271.24151611328,2.6333334445953,32.00333404541,1043.3260498047,5.5,1013.2391967773,67.317169189453,67.290382385254,22.625
269.37771606445,4.246666431427,32.783332824707,1069.0443115234,7.4000000953674,1041.2849121094,64.147216796875,66.025680541992,22.4375
264.99493408203,4.8133335113525,32.653331756592,1050.9495849609,8.6000003814697,1022.1920166016,62.090507507324,64.342475891113,22.09375
259.68109130859,3.2766666412354,33.076667785645,1028.4807128906,7.5,999.64141845703,63.19514465332,65.121704101562,21.625
250.02618408203,3.6700000762939,33.080001831055,983.76550292969,5.8000001907349,954.39996337891,63.29150390625,64.649978637695,20.84375
246.51419067383,2.7733333110809,33.389999389648,879.18438720703,6.3000001907349,849.52783203125,62.556632995605,63.966007232666,20.5625
229.74349975586,2.3633332252502,32.946666717529,928.2587890625,5.5999999046326,899.45001220703,63.345664978027,64.25186920166,19.15625
222.41516113281,2.9966666698456,33.310001373291,810.98333740234,6.0999999046326,788.79650878906,60.150791168213,60.926002502441,18.53125
206.20980834961,2.7433333396912,33.226665496826,860.29815673828,8.0,829.15832519531,62.392406463623,62.019134521484,17.1875
199.23469543457,2.9500000476837,33.29333114624,797.02850341797,6.5,765.20599365234,59.352169036865,59.900573730469,16.59375
186.55665588379,3.0133333206177,33.369998931885,731.58636474609,6.1999998092651,700.21264648438,59.122303009033,59.470790863037,15.53125
